index,leverage_cap,status,timestamp
3702,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:05.473232
3706,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:05.490617
3707,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:05.505127
3709,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:05.520489
3710,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:05.536052
3711,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:05.551293
3713,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:05.567100
3714,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:05.581943
3715,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:05.596373
3718,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:05.612035
3721,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:05.627047
3722,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:05.641379
3723,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:05.656528
3725,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:05.671584
3728,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:05.686554
3733,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:05.702364
3735,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:05.717121
3738,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:05.732454
3739,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:05.747622
3745,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:05.762853
3756,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:05.778403
3760,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:05.793082
3767,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:05.807827
3768,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:05.825781
3769,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:05.841227
3770,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:05.856381
3776,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:05.873862
3777,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:05.888245
3778,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:05.903214
3779,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:05.918511
3783,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:05.934775
3785,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:05.949018
3789,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:05.964432
3791,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:05.980019
3792,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:05.995351
3793,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:06.011380
3796,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:06.027411
3797,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:06.043281
3800,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:06.058046
3804,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:06.073112
3806,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:06.088587
3808,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:06.103845
3809,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:06.119333
3810,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:06.136058
3812,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:06.150079
3813,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:06.166131
3815,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:06.181014
3816,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:06.196132
3819,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:06.210704
3820,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:06.226702
3821,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:06.242698
3824,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:06.258116
3825,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:06.273217
3826,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:06.288532
3828,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:06.303458
3829,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:06.318045
3831,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:06.333369
3833,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:06.348544
3834,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:06.363638
3839,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:06.379747
3840,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:06.394574
3841,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:06.410141
3842,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:06.425857
3850,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:06.441874
3854,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:06.457086
3856,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:06.471656
3857,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:06.485677
3859,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:06.499530
3860,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:06.513751
3862,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:06.529208
3877,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:06.544075
3878,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:06.559384
3880,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:06.574464
3881,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:06.589449
3882,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:06.604009
3886,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:06.618872
3889,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:06.633368
3893,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:06.647624
3896,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:06.662784
3897,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:06.679177
3900,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:06.694281
3901,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:06.710576
3902,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:06.727026
3903,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:06.742599
3907,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:06.757682
3911,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:06.774035
3912,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:06.788849
3913,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:06.804091
3914,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:06.819203
3917,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:06.834771
3919,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:06.855166
3922,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:06.875276
3925,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:06.895712
3930,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:06.913760
3932,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:06.929890
3935,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:06.947536
3937,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:06.962242
3938,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:06.978182
3943,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:06.993363
3945,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:07.008395
3948,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:07.023228
3950,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:07.039433
3952,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:07.054744
3953,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:07.070190
3954,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:07.085794
3955,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:07.101554
3956,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:07.116882
3958,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:07.133608
3960,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:07.149750
3963,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:07.165619
3964,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:07.181033
3965,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:07.196071
3968,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:07.211581
3969,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:07.227859
3970,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:07.243443
3974,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:07.258444
3977,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:07.274396
3978,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:07.289356
3980,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:07.304893
3982,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:07.320528
3985,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:07.336929
3986,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:07.352872
3987,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:07.368755
3988,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:07.384014
3989,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:07.399522
3991,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:07.414428
3993,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:07.429573
3994,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:07.444067
3995,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:07.459043
3997,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:07.473476
3999,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:07.488671
4003,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:07.504203
4006,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:07.519498
4008,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:07.534440
4010,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:07.549451
4012,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:07.565579
4013,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:07.580267
4014,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:07.595074
4015,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:07.610619
4019,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:07.627196
4023,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:07.643595
4026,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:07.660059
4028,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:07.675770
4033,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:07.691159
4034,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:07.706148
4036,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:07.721359
4038,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:07.736202
4039,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:07.750271
4041,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:07.764663
4044,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:07.778936
4045,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:07.793050
4050,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:07.807983
4051,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:07.823119
4052,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:07.838699
4053,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:07.853756
4054,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:07.868364
4055,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:07.883155
4056,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:07.900590
4057,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:07.915676
4058,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:07.932309
4060,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:07.948022
4062,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:07.963509
4065,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:07.978406
4066,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:07.993624
4070,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:08.008580
4073,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:08.024004
4074,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:08.041103
4075,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:08.056271
4076,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:08.070933
4078,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:08.086736
4080,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:08.101601
4083,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:08.118274
4087,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:08.134269
4088,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:08.150293
4093,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:08.165161
4095,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:08.180354
4097,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:08.195719
4101,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:08.210212
4102,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:08.224587
4103,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:08.238665
4106,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:08.252850
4107,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:08.267298
4108,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:08.281910
4111,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:08.297526
4114,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:08.312576
4116,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:08.327861
4117,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:08.342422
4118,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:08.356513
4120,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:08.371075
4123,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:08.385458
4124,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:08.401582
4125,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:08.416388
4129,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:08.432137
4132,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:08.446986
4134,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:08.463394
4135,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:08.485124
4136,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:08.501275
4140,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:08.516230
4141,0.5,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:08.532641
4142,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:08.546818
4146,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:08.562245
4148,0.1,Bio Stress Detected - Trade Adjusted,2026-05-11 07:31:08.577915
